"year","country.name","gdppc_1990","ccode"
1814,"FINLAND",NA,375
1815,"FINLAND",NA,375
1816,"FINLAND",NA,375
1817,"FINLAND",NA,375
1818,"FINLAND",NA,375
1819,"FINLAND",NA,375
1820,"FINLAND",781.009409751925,375
1821,"FINLAND",NA,375
1822,"FINLAND",NA,375
1823,"FINLAND",NA,375
1824,"FINLAND",NA,375
1825,"FINLAND",NA,375
1826,"FINLAND",NA,375
1827,"FINLAND",NA,375
1828,"FINLAND",NA,375
1829,"FINLAND",NA,375
1830,"FINLAND",NA,375
1831,"FINLAND",NA,375
1832,"FINLAND",NA,375
1833,"FINLAND",NA,375
1834,"FINLAND",NA,375
1835,"FINLAND",NA,375
1836,"FINLAND",NA,375
1837,"FINLAND",NA,375
1838,"FINLAND",NA,375
1839,"FINLAND",NA,375
1840,"FINLAND",NA,375
1841,"FINLAND",NA,375
1842,"FINLAND",NA,375
1843,"FINLAND",NA,375
1844,"FINLAND",NA,375
1845,"FINLAND",NA,375
1846,"FINLAND",NA,375
1847,"FINLAND",NA,375
1848,"FINLAND",NA,375
1849,"FINLAND",NA,375
1850,"FINLAND",910.933660933661,375
1851,"FINLAND",NA,375
1852,"FINLAND",NA,375
1853,"FINLAND",NA,375
1854,"FINLAND",NA,375
1855,"FINLAND",NA,375
1856,"FINLAND",NA,375
1857,"FINLAND",NA,375
1858,"FINLAND",NA,375
1859,"FINLAND",NA,375
1860,"FINLAND",959.148446490219,375
1861,"FINLAND",957.810718358039,375
1862,"FINLAND",896.279594137542,375
1863,"FINLAND",957.636566332219,375
1864,"FINLAND",968.560397131826,375
1865,"FINLAND",951.445717403164,375
1866,"FINLAND",958.152173913043,375
1867,"FINLAND",885.854724194429,375
1868,"FINLAND",1003.37837837838,375
1869,"FINLAND",1101.49942329873,375
1870,"FINLAND",1139.68072976055,375
1871,"FINLAND",1126.83930571109,375
1872,"FINLAND",1145.03243540407,375
1873,"FINLAND",1193.39740119112,375
1874,"FINLAND",1204.12012813668,375
1875,"FINLAND",1211.18483412322,375
1876,"FINLAND",1259.24273858921,375
1877,"FINLAND",1211.20030659172,375
1878,"FINLAND",1172.76651538074,375
1879,"FINLAND",1167.40417080437,375
1880,"FINLAND",1154.82657547631,375
1881,"FINLAND",1110.05791505792,375
1882,"FINLAND",1202.88608198284,375
1883,"FINLAND",1229.80751173709,375
1884,"FINLAND",1219.34242144177,375
1885,"FINLAND",1231.22870159453,375
1886,"FINLAND",1275.50179856115,375
1887,"FINLAND",1275.53740593183,375
1888,"FINLAND",1302.28745644599,375
1889,"FINLAND",1326.58773058773,375
1890,"FINLAND",1381.04018612521,375
1891,"FINLAND",1350.39014202172,375
1892,"FINLAND",1279.88535291718,375
1893,"FINLAND",1340.9012345679,375
1894,"FINLAND",1399.42254082039,375
1895,"FINLAND",1492.39629480467,375
1896,"FINLAND",1569.94115308151,375
1897,"FINLAND",1624.1945861122,375
1898,"FINLAND",1668.1977597528,375
1899,"FINLAND",1606.98932926829,375
1900,"FINLAND",1668.48034769463,375
1901,"FINLAND",1636.17810273716,375
1902,"FINLAND",1591.30342516754,375
1903,"FINLAND",1685.78935698448,375
1904,"FINLAND",1730.98683729433,375
1905,"FINLAND",1741.82367849384,375
1906,"FINLAND",1794.32819225251,375
1907,"FINLAND",1834.48777029422,375
1908,"FINLAND",1828.93778399161,375
1909,"FINLAND",1884.30320800276,375
1910,"FINLAND",1906.44793444862,375
1911,"FINLAND",1939.1326806212,375
1912,"FINLAND",2022.40193462308,375
1913,"FINLAND",2110.67063098778,375
1914,"FINLAND",2000.61709793646,375
1915,"FINLAND",1881.67758676614,375
1916,"FINLAND",1893.03703703704,375
1917,"FINLAND",1580.88892445583,375
1918,"FINLAND",1369.8016,375
1919,"FINLAND",1658.22938723131,375
1920,"FINLAND",1845.52984360038,375
1921,"FINLAND",1884.45268138801,375
1922,"FINLAND",2058.01433021807,375
1923,"FINLAND",2186.7992599445,375
1924,"FINLAND",2224.04370415648,375
1925,"FINLAND",2328.19491525424,375
1926,"FINLAND",2391.80892482779,375
1927,"FINLAND",2557.11757719715,375
1928,"FINLAND",2707.23527679623,375
1929,"FINLAND",2716.81775700935,375
1930,"FINLAND",2665.63380690055,375
1931,"FINLAND",2580.59723820483,375
1932,"FINLAND",2549.76363117328,375
1933,"FINLAND",2701.64463981849,375
1934,"FINLAND",2988.37418991265,375
1935,"FINLAND",3092.66191275168,375
1936,"FINLAND",3278.77589558456,375
1937,"FINLAND",3441.17953667954,375
1938,"FINLAND",3589.44365426696,375
1939,"FINLAND",3407.69777536625,375
1940,"FINLAND",3220.41535965387,375
1941,"FINLAND",3322.21096704484,375
1942,"FINLAND",3327.17340884574,375
1943,"FINLAND",3696.72588013975,375
1944,"FINLAND",3684.57991967872,375
1945,"FINLAND",3449.51596593933,375
1946,"FINLAND",3682.99159222281,375
1947,"FINLAND",3716.8450375745,375
1948,"FINLAND",3957.1950408998,375
1949,"FINLAND",4143.25763310623,375
1950,"FINLAND",4253.28643767617,375
1951,"FINLAND",4571.19561188941,375
1952,"FINLAND",4674.48967118934,375
1953,"FINLAND",4651.64033434797,375
1954,"FINLAND",5001.55246124818,375
1955,"FINLAND",5196.8169260195,375
1956,"FINLAND",5295.32662260317,375
1957,"FINLAND",5490.05550416281,375
1958,"FINLAND",5474.33368503142,375
1959,"FINLAND",5753.5212870048,375
1960,"FINLAND",6230.35940039733,375
1961,"FINLAND",6657.91826234632,375
1962,"FINLAND",6818.96664390487,375
1963,"FINLAND",6993.99488294963,375
1964,"FINLAND",7306.73375919855,375
1965,"FINLAND",7669.60023068839,375
1966,"FINLAND",7824.49792823152,375
1967,"FINLAND",7946.59885568977,375
1968,"FINLAND",8092.99705671863,375
1969,"FINLAND",8877.57540629593,375
1970,"FINLAND",9576.86927944664,375
1971,"FINLAND",9764.69843395364,375
1972,"FINLAND",10447.5395487209,375
1973,"FINLAND",11085.1054664503,375
1974,"FINLAND",11361.2960801812,375
1975,"FINLAND",11441.3027527259,375
1976,"FINLAND",11358.4038137286,375
1977,"FINLAND",11354.528960506,375
1978,"FINLAND",11558.9008628671,375
1979,"FINLAND",12331.5472779971,375
1980,"FINLAND",12948.9584237797,375
1981,"FINLAND",13134.0568387596,375
1982,"FINLAND",13484.7531548501,375
1983,"FINLAND",13766.8723937026,375
1984,"FINLAND",14106.7166374287,375
1985,"FINLAND",14522.0626861695,375
1986,"FINLAND",14819.4589564456,375
1987,"FINLAND",15382.2320731735,375
1988,"FINLAND",16087.9127277079,375
1989,"FINLAND",16945.6926540789,375
1990,"FINLAND",16866.37534268,375
1991,"FINLAND",15767.8881644425,375
1992,"FINLAND",15136.1147699681,375
1993,"FINLAND",14942.8275269751,375
1994,"FINLAND",15424.2691760191,375
1995,"FINLAND",15976.9876485165,375
1996,"FINLAND",16496.6691469852,375
1997,"FINLAND",17472.3035363362,375
1998,"FINLAND",18306.5253799315,375
1999,"FINLAND",18981.0026947907,375
2000,"FINLAND",19950.8919243122,375
2001,"FINLAND",20360.3915595785,375
2002,"FINLAND",20683.0007086408,375
2003,"FINLAND",21053.1376275121,375
2004,"FINLAND",21879.0931458565,375
2005,"FINLAND",22478.604138269,375
2006,"FINLAND",23434.4674530763,375
2007,"FINLAND",24651.3402793951,375
2008,"FINLAND",24694.0578673912,375
2009,"FINLAND",22561.7395643661,375
2010,"FINLAND",23290.4832856651,375
1,"FRANCE",600,220
730,"FRANCE",NA,220
1000,"FRANCE",NA,220
1150,"FRANCE",NA,220
1280,"FRANCE",NA,220
1300,"FRANCE",NA,220
1348,"FRANCE",NA,220
1400,"FRANCE",NA,220
1450,"FRANCE",NA,220
1500,"FRANCE",NA,220
1550,"FRANCE",NA,220
1570,"FRANCE",NA,220
1600,"FRANCE",NA,220
1650,"FRANCE",NA,220
1700,"FRANCE",NA,220
1720,"FRANCE",NA,220
1750,"FRANCE",NA,220
1775,"FRANCE",NA,220
1800,"FRANCE",NA,220
1801,"FRANCE",NA,220
1802,"FRANCE",NA,220
1803,"FRANCE",NA,220
1804,"FRANCE",NA,220
1805,"FRANCE",NA,220
1806,"FRANCE",NA,220
1807,"FRANCE",NA,220
1808,"FRANCE",NA,220
1809,"FRANCE",NA,220
1810,"FRANCE",NA,220
1811,"FRANCE",NA,220
1812,"FRANCE",NA,220
1813,"FRANCE",NA,220
1814,"FRANCE",NA,220
1815,"FRANCE",NA,220
1816,"FRANCE",NA,220
1817,"FRANCE",NA,220
1818,"FRANCE",NA,220
1819,"FRANCE",NA,220
1820,"FRANCE",1134.976,220
1821,"FRANCE",1224.53909726637,220
1822,"FRANCE",1176.17169007417,220
1823,"FRANCE",1213.16408086507,220
1824,"FRANCE",1245.83683506085,220
1825,"FRANCE",1190.91190108192,220
1826,"FRANCE",1222.66273280472,220
1827,"FRANCE",1197.14608732851,220
1828,"FRANCE",1189.59808001944,220
1829,"FRANCE",1220.70194514921,220
1830,"FRANCE",1190.84084084084,220
1831,"FRANCE",1207.51218636921,220
1832,"FRANCE",1312.28049288648,220
1833,"FRANCE",1287.6208553295,220
1834,"FRANCE",1289.5537375587,220
1835,"FRANCE",1332.70588235294,220
1836,"FRANCE",1310.87249107613,220
1837,"FRANCE",1329.24877026516,220
1838,"FRANCE",1386.88942293772,220
1839,"FRANCE",1335.53200069128,220
1840,"FRANCE",1427.73638968481,220
1841,"FRANCE",1455.97421489489,220
1842,"FRANCE",1417.82611164745,220
1843,"FRANCE",1486.65837526146,220
1844,"FRANCE",1533.44213399364,220
1845,"FRANCE",1479.91596638655,220
1846,"FRANCE",1478.27179100728,220
1847,"FRANCE",1635.3624961762,220
1848,"FRANCE",1529.49652248608,220
1849,"FRANCE",1571.90977111461,220
1850,"FRANCE",1596.67125171939,220
1851,"FRANCE",1567.69648290797,220
1852,"FRANCE",1664.37214892513,220
1853,"FRANCE",1577.86003973979,220
1854,"FRANCE",1648.07833138951,220
1855,"FRANCE",1617.35135135135,220
1856,"FRANCE",1685.61791689153,220
1857,"FRANCE",1779.04094827586,220
1858,"FRANCE",1900.08068854223,220
1859,"FRANCE",1773.52309344791,220
1860,"FRANCE",1892.14477211796,220
1861,"FRANCE",1769.29660336988,220
1862,"FRANCE",1913.96588486141,220
1863,"FRANCE",1973.37576239724,220
1864,"FRANCE",1987.74432118331,220
1865,"FRANCE",1924.17148869016,220
1866,"FRANCE",1934.11239495798,220
1867,"FRANCE",1812.92178917081,220
1868,"FRANCE",1981.68536394469,220
1869,"FRANCE",2006.40267420931,220
1870,"FRANCE",1875.6506503642,220
1871,"FRANCE",1899.40748986245,220
1872,"FRANCE",2078.42665675841,220
1873,"FRANCE",1922.09612795946,220
1874,"FRANCE",2157.23246766901,220
1875,"FRANCE",2219.06917663065,220
1876,"FRANCE",2028.21946455545,220
1877,"FRANCE",2127.48216507673,220
1878,"FRANCE",2091.12630601347,220
1879,"FRANCE",1953.30679277288,220
1880,"FRANCE",2120.43019592778,220
1881,"FRANCE",2193.64024903677,220
1882,"FRANCE",2288.34550169052,220
1883,"FRANCE",2287.84011451155,220
1884,"FRANCE",2253.25398067072,220
1885,"FRANCE",2207.35466740493,220
1886,"FRANCE",2236.68304982689,220
1887,"FRANCE",2249.43390408383,220
1888,"FRANCE",2269.40388276553,220
1889,"FRANCE",2322.42843215678,220
1890,"FRANCE",2376.01244564402,220
1891,"FRANCE",2432.06105094665,220
1892,"FRANCE",2492.87150251294,220
1893,"FRANCE",2534.89473684211,220
1894,"FRANCE",2626.0233672858,220
1895,"FRANCE",2569.22183151279,220
1896,"FRANCE",2685.44195362261,220
1897,"FRANCE",2639.24836423119,220
1898,"FRANCE",2759.61744866948,220
1899,"FRANCE",2911.446579194,220
1900,"FRANCE",2875.68628996502,220
1901,"FRANCE",2826.49495570866,220
1902,"FRANCE",2775.29039864417,220
1903,"FRANCE",2830.54751630461,220
1904,"FRANCE",2846.70806921364,220
1905,"FRANCE",2894.02032281731,220
1906,"FRANCE",2943.28137365053,220
1907,"FRANCE",3070.32949049875,220
1908,"FRANCE",3044.94920333285,220
1909,"FRANCE",3166.81478508356,220
1910,"FRANCE",2965.20701533088,220
1911,"FRANCE",3249.57709347084,220
1912,"FRANCE",3514.49343552794,220
1913,"FRANCE",3484.76955357789,220
1914,"FRANCE",3236.33621853602,220
1915,"FRANCE",3248.06674736296,220
1916,"FRANCE",3463.33075920168,220
1917,"FRANCE",2978.92715332926,220
1918,"FRANCE",2395.52879975092,220
1919,"FRANCE",2811.37511627907,220
1920,"FRANCE",3226.921,220
1921,"FRANCE",3074.62576452599,220
1922,"FRANCE",3610.39231354642,220
1923,"FRANCE",3753.52567703109,220
1924,"FRANCE",4179.46350781444,220
1925,"FRANCE",4166.37820733809,220
1926,"FRANCE",4249.46850990947,220
1927,"FRANCE",4153.97051783097,220
1928,"FRANCE",4431.46531059683,220
1929,"FRANCE",4709.99796264856,220
1930,"FRANCE",4531.55839942321,220
1931,"FRANCE",4235.26046344959,220
1932,"FRANCE",3959.12286192069,220
1933,"FRANCE",4239.12582955359,220
1934,"FRANCE",4191.73094159714,220
1935,"FRANCE",4085.93118741059,220
1936,"FRANCE",4243.99806728704,220
1937,"FRANCE",4486.6367278798,220
1938,"FRANCE",4466.21146329838,220
1939,"FRANCE",4793.31050119332,220
1940,"FRANCE",4042.16787804878,220
1941,"FRANCE",3309.38189393939,220
1942,"FRANCE",2981.46083756345,220
1943,"FRANCE",2860.14123076923,220
1944,"FRANCE",2421.76935732648,220
1945,"FRANCE",2573.1416372796,220
1946,"FRANCE",3855.19173492182,220
1947,"FRANCE",4137.89786135693,220
1948,"FRANCE",4393.36536122598,220
1949,"FRANCE",4946.34474445516,220
1950,"FRANCE",5185.85069852768,220
1951,"FRANCE",5461.10774112267,220
1952,"FRANCE",5564.25991107818,220
1953,"FRANCE",5683.94068283711,220
1954,"FRANCE",5915.17959016019,220
1955,"FRANCE",6198.78782396309,220
1956,"FRANCE",6448.46272700808,220
1957,"FRANCE",6761.7824238129,220
1958,"FRANCE",6855.17150742542,220
1959,"FRANCE",6978.7769082356,220
1960,"FRANCE",7397.58286106818,220
1961,"FRANCE",7718.42641317264,220
1962,"FRANCE",8067.06315373578,220
1963,"FRANCE",8362.67136621652,220
1964,"FRANCE",8819.33666957068,220
1965,"FRANCE",9165.41504357255,220
1966,"FRANCE",9544.13579018586,220
1967,"FRANCE",9907.1865745311,220
1968,"FRANCE",10267.0180663871,220
1969,"FRANCE",10885.5644064504,220
1970,"FRANCE",11410.0889864787,220
1971,"FRANCE",11844.9610924626,220
1972,"FRANCE",12263.5459598442,220
1973,"FRANCE",12824.4239026494,220
1974,"FRANCE",13112.5349227044,220
1975,"FRANCE",12957.205078306,220
1976,"FRANCE",13466.3860115586,220
1977,"FRANCE",13912.7036669241,220
1978,"FRANCE",14240.2109812827,220
1979,"FRANCE",14634.3825224305,220
1980,"FRANCE",14766.1585919071,220
1981,"FRANCE",14839.9068575245,220
1982,"FRANCE",15131.6408424152,220
1983,"FRANCE",15245.1143413971,220
1984,"FRANCE",15381.9293816449,220
1985,"FRANCE",15530.2708443972,220
1986,"FRANCE",15833.0365799912,220
1987,"FRANCE",16157.8901191458,220
1988,"FRANCE",16789.57296306,220
1989,"FRANCE",17299.7008007471,220
1990,"FRANCE",17647.0052262412,220
1991,"FRANCE",17724.1353853473,220
1992,"FRANCE",17879.5224850375,220
1993,"FRANCE",17666.0184685762,220
1994,"FRANCE",17978.1996652467,220
1995,"FRANCE",18261.9613109692,220
1996,"FRANCE",18373.4176867116,220
1997,"FRANCE",18690.4442614685,220
1998,"FRANCE",19233.2858705134,220
1999,"FRANCE",19771.3921690573,220
2000,"FRANCE",20391.877068946,220
2001,"FRANCE",20648.0344211012,220
2002,"FRANCE",20719.5256614695,220
2003,"FRANCE",20789.0469273208,220
2004,"FRANCE",21193.3997514713,220
2005,"FRANCE",21450.0006829184,220
2006,"FRANCE",21841.5918855572,220
2007,"FRANCE",22202.1725307566,220
2008,"FRANCE",22057.3504510492,220
2009,"FRANCE",21244.2073068606,220
2010,"FRANCE",21477.4774024526,220
1,"GERMANY",NA,255
730,"GERMANY",NA,255
1000,"GERMANY",NA,255
1150,"GERMANY",NA,255
1280,"GERMANY",NA,255
1300,"GERMANY",NA,255
1348,"GERMANY",NA,255
1400,"GERMANY",NA,255
1450,"GERMANY",NA,255
1500,"GERMANY",1145.84500619914,255
1550,"GERMANY",NA,255
1570,"GERMANY",NA,255
1600,"GERMANY",807.491657535035,255
1650,"GERMANY",947.55813104686,255
1700,"GERMANY",939.120391678678,255
1720,"GERMANY",NA,255
1750,"GERMANY",1050.49855133868,255
1775,"GERMANY",NA,255
1800,"GERMANY",986.371732140498,255
1801,"GERMANY",NA,255
1802,"GERMANY",NA,255
1803,"GERMANY",NA,255
1804,"GERMANY",NA,255
1805,"GERMANY",NA,255
1806,"GERMANY",NA,255
1807,"GERMANY",NA,255
1808,"GERMANY",NA,255
1809,"GERMANY",NA,255
1810,"GERMANY",NA,255
1811,"GERMANY",NA,255
1812,"GERMANY",NA,255
1813,"GERMANY",NA,255
1814,"GERMANY",NA,255
1815,"GERMANY",NA,255
1816,"GERMANY",NA,255
1817,"GERMANY",NA,255
1818,"GERMANY",NA,255
1819,"GERMANY",NA,255
1820,"GERMANY",NA,255
1821,"GERMANY",NA,255
1822,"GERMANY",NA,255
1823,"GERMANY",NA,255
1824,"GERMANY",NA,255
1825,"GERMANY",NA,255
1826,"GERMANY",NA,255
1827,"GERMANY",NA,255
1828,"GERMANY",NA,255
1829,"GERMANY",NA,255
1830,"GERMANY",NA,255
1831,"GERMANY",NA,255
1832,"GERMANY",NA,255
1833,"GERMANY",NA,255
1834,"GERMANY",NA,255
1835,"GERMANY",NA,255
1836,"GERMANY",NA,255
1837,"GERMANY",NA,255
1838,"GERMANY",NA,255
1839,"GERMANY",NA,255
1840,"GERMANY",NA,255
1841,"GERMANY",NA,255
1842,"GERMANY",NA,255
1843,"GERMANY",NA,255
1844,"GERMANY",NA,255
1845,"GERMANY",NA,255
1846,"GERMANY",NA,255
1847,"GERMANY",NA,255
1848,"GERMANY",NA,255
1849,"GERMANY",NA,255
1850,"GERMANY",1427.66550109643,255
1851,"GERMANY",1407.75216561445,255
1852,"GERMANY",1425.78011081948,255
1853,"GERMANY",1413.42745918308,255
1854,"GERMANY",1443.34076626799,255
1855,"GERMANY",1420.45914531892,255
1856,"GERMANY",1531.3841278986,255
1857,"GERMANY",1594.47096829526,255
1858,"GERMANY",1574.23890243211,255
1859,"GERMANY",1565.20640978868,255
1860,"GERMANY",1639.32425309995,255
1861,"GERMANY",1582.87361053932,255
1862,"GERMANY",1645.10166358595,255
1863,"GERMANY",1748.84358864028,255
1864,"GERMANY",1779.90532418488,255
1865,"GERMANY",1769.5955737057,255
1866,"GERMANY",1771.00515801325,255
1867,"GERMANY",1765.79084287201,255
1868,"GERMANY",1861.22110929938,255
1869,"GERMANY",1860.15315824639,255
1870,"GERMANY",1839.0795034539,255
1871,"GERMANY",1816.56184103812,255
1872,"GERMANY",1931.37577788416,255
1873,"GERMANY",1998.67266411775,255
1874,"GERMANY",2123.96004944376,255
1875,"GERMANY",2112.35171283957,255
1876,"GERMANY",2070.67036224723,255
1877,"GERMANY",2032.6288242851,255
1878,"GERMANY",2102.99826070606,255
1879,"GERMANY",2028.66710025086,255
1880,"GERMANY",1991.40643678161,255
1881,"GERMANY",2025.28505259315,255
1882,"GERMANY",2044.48132027566,255
1883,"GERMANY",2143.2783533015,255
1884,"GERMANY",2178.42758559082,255
1885,"GERMANY",2216.23573773401,255
1886,"GERMANY",2211.3782661246,255
1887,"GERMANY",2275.24210343253,255
1888,"GERMANY",2340.78361768877,255
1889,"GERMANY",2379.21763693902,255
1890,"GERMANY",2427.80859957569,255
1891,"GERMANY",2396.54578320763,255
1892,"GERMANY",2469.31079719532,255
1893,"GERMANY",2565.46407996254,255
1894,"GERMANY",2597.60191537734,255
1895,"GERMANY",2686.08383138415,255
1896,"GERMANY",2739.64273835378,255
1897,"GERMANY",2774.60996513935,255
1898,"GERMANY",2847.82203855705,255
1899,"GERMANY",2905.09389461114,255
1900,"GERMANY",2984.75928513643,255
1901,"GERMANY",2871.33292280943,255
1902,"GERMANY",2893.4672750606,255
1903,"GERMANY",3008.15799729649,255
1904,"GERMANY",3083.35349271702,255
1905,"GERMANY",3104.04549485028,255
1906,"GERMANY",3152.13732116138,255
1907,"GERMANY",3244.87330339239,255
1908,"GERMANY",3254.31134064425,255
1909,"GERMANY",3274.70569650859,255
1910,"GERMANY",3347.64779594173,255
1911,"GERMANY",3408.4044979014,255
1912,"GERMANY",3523.69368726438,255
1913,"GERMANY",3648.00639429432,255
1914,"GERMANY",3059.290486565,255
1915,"GERMANY",2899.01235089838,255
1916,"GERMANY",2934.50335976754,255
1917,"GERMANY",2952.0790718185,255
1918,"GERMANY",2983.15741067186,255
1919,"GERMANY",2586.27182189043,255
1920,"GERMANY",2795.59562518475,255
1921,"GERMANY",3077.82631997791,255
1922,"GERMANY",3330.98546042003,255
1923,"GERMANY",2749.57869902258,255
1924,"GERMANY",3198.82929007768,255
1925,"GERMANY",3531.67843460089,255
1926,"GERMANY",3604.6361779035,255
1927,"GERMANY",3941.09929244178,255
1928,"GERMANY",4089.99425403382,255
1929,"GERMANY",4051.40641653408,255
1930,"GERMANY",3973.35750722144,255
1931,"GERMANY",3651.51399354967,255
1932,"GERMANY",3361.67752145596,255
1933,"GERMANY",3555.78778378542,255
1934,"GERMANY",3858.21198933879,255
1935,"GERMANY",4119.81277384816,255
1936,"GERMANY",4450.74165911892,255
1937,"GERMANY",4684.92282289808,255
1938,"GERMANY",4993.59666267978,255
1939,"GERMANY",5406.24368559305,255
1940,"GERMANY",5402.50590678027,255
1941,"GERMANY",5711.14970673652,255
1942,"GERMANY",5739.92715362679,255
1943,"GERMANY",5889.64792433001,255
1944,"GERMANY",6083.74722679453,255
1945,"GERMANY",4514.28358208955,255
1946,"GERMANY",2216.84343980952,255
1947,"GERMANY",2436.09102187793,255
1948,"GERMANY",2833.7172152463,255
1949,"GERMANY",3282.46385551029,255
1950,"GERMANY",3880.88718127552,255
1951,"GERMANY",4205.81171778499,255
1952,"GERMANY",4552.60200915304,255
1953,"GERMANY",4905.08759740226,255
1954,"GERMANY",5246.79963099047,255
1955,"GERMANY",5796.97203865108,255
1956,"GERMANY",6176.63522992197,255
1957,"GERMANY",6492.21408407931,255
1958,"GERMANY",6736.76526074588,255
1959,"GERMANY",7176.68862961686,255
1960,"GERMANY",7705.2332250597,255
1961,"GERMANY",7952.16037471472,255
1962,"GERMANY",8222.12178103516,255
1963,"GERMANY",8385.52353731343,255
1964,"GERMANY",8822.35355742679,255
1965,"GERMANY",9185.72916978868,255
1966,"GERMANY",9387.59908596906,255
1967,"GERMANY",9396.68111386255,255
1968,"GERMANY",9864.45007254153,255
1969,"GERMANY",10440.3604858495,255
1970,"GERMANY",10839.1450880039,255
1971,"GERMANY",11076.7688512505,255
1972,"GERMANY",11480.8489866902,255
1973,"GERMANY",11966.4644379712,255
1974,"GERMANY",12063.0315245128,255
1975,"GERMANY",12040.6075951619,255
1976,"GERMANY",12683.8471168907,255
1977,"GERMANY",13071.9024490712,255
1978,"GERMANY",13455.3199127191,255
1979,"GERMANY",13993.3007256079,255
1980,"GERMANY",14114.0304343268,255
1981,"GERMANY",14148.5983171566,255
1982,"GERMANY",14039.6408432442,255
1983,"GERMANY",14328.8567043287,255
1984,"GERMANY",14783.1836297798,255
1985,"GERMANY",15139.7619617412,255
1986,"GERMANY",15469.0141614419,255
1987,"GERMANY",15701.3731824132,255
1988,"GERMANY",16160.1147816781,255
1989,"GERMANY",16558.1209739768,255
1990,"GERMANY",15928.8450999626,255
1991,"GERMANY",16649.5235017244,255
1992,"GERMANY",16890.560511864,255
1993,"GERMANY",16644.6802427022,255
1994,"GERMANY",17027.7861729396,255
1995,"GERMANY",17298.8191083147,255
1996,"GERMANY",17420.2208090568,255
1997,"GERMANY",17708.5252156027,255
1998,"GERMANY",18028.8807357954,255
1999,"GERMANY",18380.0436231457,255
2000,"GERMANY",18943.5163753831,255
2001,"GERMANY",19156.6898962551,255
2002,"GERMANY",19140.3783461582,255
2003,"GERMANY",19087.5722402419,255
2004,"GERMANY",19283.6704872934,255
2005,"GERMANY",19417.0570216031,255
2006,"GERMANY",20040.6203180525,255
2007,"GERMANY",20546.9361074228,255
2008,"GERMANY",20801.4374438476,255
2009,"GERMANY",19789.8454371839,255
2010,"GERMANY",20661.4454356808,255
1,"ITALY",800,325
730,"ITALY",NA,325
1000,"ITALY",NA,325
1150,"ITALY",NA,325
1280,"ITALY",NA,325
1300,"ITALY",1619.94749094287,325
1348,"ITALY",1515.43474959171,325
1400,"ITALY",1750.58841763181,325
1450,"ITALY",NA,325
1500,"ITALY",1532.85353981691,325
1550,"ITALY",NA,325
1570,"ITALY",1458.82368135984,325
1600,"ITALY",1363.02033512128,325
1650,"ITALY",1397.85791557167,325
1700,"ITALY",1476.24247158503,325
1720,"ITALY",NA,325
1750,"ITALY",1532.85353981691,325
1775,"ITALY",NA,325
1800,"ITALY",1363.02033512128,325
1801,"ITALY",1345.60154489609,325
1802,"ITALY",1389.14852045907,325
1803,"ITALY",1428.34079846575,325
1804,"ITALY",1489.30656425393,325
1805,"ITALY",1441.40489113465,325
1806,"ITALY",1476.24247158503,325
1807,"ITALY",1480.59716914133,325
1808,"ITALY",1563.33642271099,325
1809,"ITALY",1572.04581782359,325
1810,"ITALY",1450.11428624724,325
1811,"ITALY",1402.21261312796,325
